1;100;0.5641895835
Разбиений;Рекурсивное сложение;Двойное Рекурсивное сложение;Наивное сложение;Прореживающее сложение;Кехановское сложение;Совмещающее сложение
7955;-0.0000006263;-0.0000005929;-0.0000015204;-0.0000006263;-0.0000005667;-0.0000005667
7960;0.0000003273;0.0000002985;-0.0000005667;0.0000003273;0.0000003273;0.0000003273
7965;-0.0000006263;-0.0000005943;-0.0000009840;-0.0000005667;-0.0000005667;-0.0000005667
7970;0.0000003273;0.0000002967;-0.0000002091;0.0000003273;0.0000002677;0.0000002677
7975;-0.0000005667;-0.0000005910;-0.0000018184;-0.0000005667;-0.0000006263;-0.0000006263
7980;0.0000002677;0.0000002947;-0.0000002687;0.0000002677;0.0000002677;0.0000002677
7985;-0.0000005667;-0.0000005898;-0.0000011628;-0.0000006263;-0.0000005667;-0.0000005667
7990;0.0000003273;0.0000002944;-0.0000000899;0.0000003273;0.0000003273;0.0000003273
7995;-0.0000006263;-0.0000005877;-0.0000011628;-0.0000006263;-0.0000005667;-0.0000005667
8000;0.0000003273;0.0000002933;-0.0000002687;0.0000002677;0.0000002677;0.0000002677
8005;-0.0000005667;-0.0000005872;-0.0000015800;-0.0000005667;-0.0000005667;-0.0000005667
8010;0.0000003273;0.0000002933;-0.0000002091;0.0000003273;0.0000003273;0.0000003273
8015;-0.0000005667;-0.0000005849;-0.0000017588;-0.0000005667;-0.0000006263;-0.0000006263
8020;0.0000003273;0.0000002930;-0.0000005667;0.0000002677;0.0000002677;0.0000002677
8025;-0.0000006263;-0.0000005832;-0.0000011628;-0.0000006263;-0.0000005667;-0.0000005667
8030;0.0000003273;0.0000002913;-0.0000006263;0.0000002081;0.0000003273;0.0000003273
8035;-0.0000006263;-0.0000005830;-0.0000018780;-0.0000006263;-0.0000006263;-0.0000006263
8040;0.0000003273;0.0000002911;-0.0000002091;0.0000002677;0.0000002677;0.0000002677
8045;-0.0000006263;-0.0000005808;-0.0000011032;-0.0000005667;-0.0000005667;-0.0000005667
8050;0.0000003273;0.0000002914;-0.0000006859;0.0000002677;0.0000002677;0.0000002677
8055;-0.0000005667;-0.0000005780;-0.0000019376;-0.0000006263;-0.0000005667;-0.0000005667
8060;0.0000002081;0.0000002877;-0.0000002091;0.0000002081;0.0000002677;0.0000002677
8065;-0.0000005667;-0.0000005778;-0.0000006263;-0.0000005667;-0.0000005667;-0.0000005667
8070;0.0000003273;0.0000002894;0.0000000293;0.0000002677;0.0000002677;0.0000002677
8075;-0.0000005071;-0.0000005759;-0.0000015800;-0.0000005667;-0.0000005667;-0.0000005667
8080;0.0000003273;0.0000002888;-0.0000003879;0.0000002677;0.0000002677;0.0000002677
8085;-0.0000005667;-0.0000005759;-0.0000002687;-0.0000005667;-0.0000005667;-0.0000005667
8090;0.0000003273;0.0000002876;-0.0000003879;0.0000003273;0.0000002677;0.0000002677
8095;-0.0000006263;-0.0000005731;-0.0000018184;-0.0000006263;-0.0000005667;-0.0000005667
8100;0.0000002677;0.0000002855;-0.0000000303;0.0000002677;0.0000002677;0.0000002677
8105;-0.0000006263;-0.0000005718;-0.0000008648;-0.0000005667;-0.0000005667;-0.0000005667
8110;0.0000002677;0.0000002863;-0.0000006263;0.0000003273;0.0000002677;0.0000002677
8115;-0.0000005667;-0.0000005700;-0.0000010436;-0.0000005667;-0.0000005667;-0.0000005667
8120;0.0000003273;0.0000002856;-0.0000003879;0.0000003273;0.0000003273;0.0000003273
8125;-0.0000006263;-0.0000005702;-0.0000015204;-0.0000005667;-0.0000005667;-0.0000005667
8130;0.0000003273;0.0000002839;-0.0000005667;0.0000003273;0.0000002677;0.0000002677
8135;-0.0000005667;-0.0000005664;-0.0000020568;-0.0000005667;-0.0000005667;-0.0000005667
8140;0.0000003273;0.0000002835;-0.0000008648;0.0000002677;0.0000002677;0.0000002677
8145;-0.0000006263;-0.0000005661;-0.0000011032;-0.0000005667;-0.0000005667;-0.0000005667
8150;0.0000003273;0.0000002838;0.0000006254;0.0000003273;0.0000003273;0.0000003273
8155;-0.0000005667;-0.0000005641;-0.0000015204;-0.0000005667;-0.0000005667;-0.0000005667
8160;0.0000003273;0.0000002829;-0.0000002687;0.0000003273;0.0000002677;0.0000002677
8165;-0.0000005071;-0.0000005633;-0.0000007455;-0.0000005071;-0.0000005667;-0.0000005667
8170;0.0000003273;0.0000002821;-0.0000010436;0.0000002677;0.0000002677;0.0000002677
8175;-0.0000006263;-0.0000005605;-0.0000018780;-0.0000005667;-0.0000005667;-0.0000005667
8180;0.0000003273;0.0000002812;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8185;-0.0000005667;-0.0000005621;-0.0000012224;-0.0000005667;-0.0000005667;-0.0000005667
8190;0.0000002677;0.0000002771;-0.0000001495;0.0000002677;0.0000002677;0.0000002677
8195;-0.0000005071;-0.0000005619;-0.0000015800;-0.0000005667;-0.0000005667;-0.0000005667
8200;0.0000003273;0.0000002796;-0.0000010436;0.0000002677;0.0000002677;0.0000002677
8205;-0.0000005667;-0.0000005579;-0.0000015800;-0.0000005667;-0.0000005667;-0.0000005667
8210;0.0000002677;0.0000002796;-0.0000003283;0.0000003273;0.0000002677;0.0000002677
8215;-0.0000005667;-0.0000005575;-0.0000011032;-0.0000005071;-0.0000005667;-0.0000005667
8220;0.0000002677;0.0000002791;-0.0000008051;0.0000002677;0.0000002677;0.0000002677
8225;-0.0000005667;-0.0000005553;-0.0000013416;-0.0000005667;-0.0000005667;-0.0000005667
8230;0.0000003273;0.0000002783;-0.0000009244;0.0000002677;0.0000002677;0.0000002677
8235;-0.0000005071;-0.0000005537;-0.0000016992;-0.0000005071;-0.0000005667;-0.0000005667
8240;0.0000003273;0.0000002776;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8245;-0.0000005071;-0.0000005537;-0.0000021761;-0.0000005071;-0.0000005667;-0.0000005667
8250;0.0000002081;0.0000002760;-0.0000012224;0.0000002677;0.0000002677;0.0000002677
8255;-0.0000005667;-0.0000005510;-0.0000008648;-0.0000005667;-0.0000005667;-0.0000005667
8260;0.0000003273;0.0000002753;-0.0000000899;0.0000002677;0.0000002677;0.0000002677
8265;-0.0000005071;-0.0000005493;-0.0000012820;-0.0000005071;-0.0000005667;-0.0000005667
8270;0.0000003273;0.0000002754;0.0000000889;0.0000002677;0.0000002677;0.0000002677
8275;-0.0000005071;-0.0000005480;-0.0000009244;-0.0000005667;-0.0000005071;-0.0000005667
8280;0.0000003273;0.0000002737;-0.0000004475;0.0000002677;0.0000002677;0.0000002677
8285;-0.0000005071;-0.0000005472;-0.0000010436;-0.0000005667;-0.0000005667;-0.0000005667
8290;0.0000002677;0.0000002729;-0.0000006263;0.0000002677;0.0000002677;0.0000002677
8295;-0.0000005667;-0.0000005474;-0.0000009840;-0.0000005667;-0.0000005667;-0.0000005667
8300;0.0000002677;0.0000002732;-0.0000005667;0.0000002677;0.0000002677;0.0000002677
8305;-0.0000005071;-0.0000005452;-0.0000016992;-0.0000005667;-0.0000005667;-0.0000005667
8310;0.0000002677;0.0000002723;-0.0000005071;0.0000003273;0.0000002677;0.0000002677
8315;-0.0000005071;-0.0000005441;-0.0000019376;-0.0000005667;-0.0000005667;-0.0000005667
8320;0.0000002677;0.0000002706;-0.0000006263;0.0000002677;0.0000002677;0.0000002677
8325;-0.0000005071;-0.0000005410;-0.0000011032;-0.0000005071;-0.0000005071;-0.0000005071
8330;0.0000002677;0.0000002699;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8335;-0.0000005071;-0.0000005401;-0.0000012820;-0.0000005071;-0.0000005071;-0.0000005071
8340;0.0000002081;0.0000002707;-0.0000007455;0.0000002677;0.0000002677;0.0000002677
8345;-0.0000005071;-0.0000005394;-0.0000014012;-0.0000005667;-0.0000005667;-0.0000005667
8350;0.0000002677;0.0000002706;-0.0000012224;0.0000002677;0.0000002677;0.0000002677
8355;-0.0000005071;-0.0000005379;-0.0000016396;-0.0000005667;-0.0000005071;-0.0000005071
8360;0.0000002677;0.0000002691;-0.0000000303;0.0000002677;0.0000002677;0.0000002677
8365;-0.0000005071;-0.0000005375;-0.0000012224;-0.0000005667;-0.0000005667;-0.0000005667
8370;0.0000003273;0.0000002686;-0.0000008648;0.0000002677;0.0000002677;0.0000002677
8375;-0.0000005667;-0.0000005365;-0.0000012820;-0.0000005071;-0.0000005667;-0.0000005667
8380;0.0000002081;0.0000002676;-0.0000002091;0.0000002677;0.0000002677;0.0000002677
8385;-0.0000005667;-0.0000005352;-0.0000016396;-0.0000005667;-0.0000005071;-0.0000005071
8390;0.0000002081;0.0000002665;-0.0000002687;0.0000002677;0.0000002677;0.0000002677
8395;-0.0000005071;-0.0000005329;-0.0000012224;-0.0000005071;-0.0000005071;-0.0000005071
8400;0.0000003273;0.0000002660;-0.0000002091;0.0000002677;0.0000002677;0.0000002677
8405;-0.0000005667;-0.0000005304;-0.0000009244;-0.0000005071;-0.0000005667;-0.0000005667
8410;0.0000002677;0.0000002653;-0.0000002091;0.0000002081;0.0000002677;0.0000002677
8415;-0.0000005667;-0.0000005307;-0.0000014012;-0.0000005667;-0.0000005071;-0.0000005071
8420;0.0000002081;0.0000002663;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8425;-0.0000005071;-0.0000005293;-0.0000008051;-0.0000005071;-0.0000005071;-0.0000005071
8430;0.0000002677;0.0000002633;-0.0000008648;0.0000002677;0.0000002677;0.0000002677
8435;-0.0000005667;-0.0000005286;-0.0000015800;-0.0000005667;-0.0000005071;-0.0000005071
8440;0.0000002677;0.0000002644;-0.0000003283;0.0000002081;0.0000002677;0.0000002677
8445;-0.0000005071;-0.0000005272;-0.0000009244;-0.0000005071;-0.0000005071;-0.0000005071
8450;0.0000002677;0.0000002622;-0.0000004475;0.0000002677;0.0000002677;0.0000002677
8455;-0.0000005071;-0.0000005255;-0.0000008648;-0.0000005667;-0.0000005071;-0.0000005071
8460;0.0000002677;0.0000002643;-0.0000005667;0.0000002677;0.0000002677;0.0000002677
8465;-0.0000005071;-0.0000005232;-0.0000014608;-0.0000005667;-0.0000005071;-0.0000005071
8470;0.0000002081;0.0000002626;-0.0000010436;0.0000002081;0.0000002677;0.0000002677
8475;-0.0000005071;-0.0000005244;-0.0000005667;-0.0000005071;-0.0000005071;-0.0000005071
8480;0.0000002677;0.0000002628;-0.0000008051;0.0000002677;0.0000002677;0.0000002677
8485;-0.0000005071;-0.0000005223;-0.0000012820;-0.0000005071;-0.0000005071;-0.0000005071
8490;0.0000002081;0.0000002607;0.0000002081;0.0000003273;0.0000002677;0.0000002677
8495;-0.0000005071;-0.0000005206;-0.0000017588;-0.0000005071;-0.0000005071;-0.0000005071
8500;0.0000002081;0.0000002599;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8505;-0.0000005071;-0.0000005193;-0.0000012224;-0.0000005071;-0.0000005071;-0.0000005071
8510;0.0000002677;0.0000002596;0.0000007446;0.0000002677;0.0000002677;0.0000002677
8515;-0.0000005071;-0.0000005193;-0.0000005071;-0.0000005071;-0.0000005071;-0.0000005071
8520;0.0000002677;0.0000002586;-0.0000007455;0.0000002677;0.0000002677;0.0000002677
8525;-0.0000005071;-0.0000005178;-0.0000009840;-0.0000005667;-0.0000005071;-0.0000005071
8530;0.0000002081;0.0000002584;-0.0000006263;0.0000002677;0.0000002677;0.0000002677
8535;-0.0000005071;-0.0000005154;-0.0000013416;-0.0000005667;-0.0000005071;-0.0000005071
8540;0.0000002677;0.0000002585;-0.0000004475;0.0000002677;0.0000002677;0.0000002677
8545;-0.0000005071;-0.0000005149;-0.0000012820;-0.0000005071;-0.0000005071;-0.0000005071
8550;0.0000003273;0.0000002559;-0.0000000899;0.0000002677;0.0000002677;0.0000002677
8555;-0.0000005071;-0.0000005118;-0.0000008051;-0.0000005071;-0.0000005071;-0.0000005071
8560;0.0000002677;0.0000002574;-0.0000005071;0.0000002677;0.0000002677;0.0000002677
8565;-0.0000005071;-0.0000005137;-0.0000008051;-0.0000005071;-0.0000005071;-0.0000005071
8570;0.0000002081;0.0000002556;-0.0000003283;0.0000002677;0.0000002677;0.0000002677
8575;-0.0000005071;-0.0000005102;-0.0000005667;-0.0000005071;-0.0000005071;-0.0000005071
8580;0.0000002081;0.0000002558;-0.0000007455;0.0000002677;0.0000002677;0.0000002677
8585;-0.0000005071;-0.0000005104;-0.0000009244;-0.0000005071;-0.0000005071;-0.0000005071
8590;0.0000002677;0.0000002555;-0.0000009244;0.0000002677;0.0000002677;0.0000002677
8595;-0.0000005071;-0.0000005075;-0.0000017588;-0.0000005071;-0.0000005071;-0.0000005071
8600;0.0000002677;0.0000002542;-0.0000002687;0.0000003273;0.0000002677;0.0000002677
8605;-0.0000005071;-0.0000005073;-0.0000011628;-0.0000004475;-0.0000005071;-0.0000005071
8610;0.0000002677;0.0000002549;-0.0000003283;0.0000002677;0.0000002677;0.0000002677
8615;-0.0000005071;-0.0000005074;-0.0000010436;-0.0000005667;-0.0000005071;-0.0000005071
8620;0.0000002081;0.0000002528;-0.0000003283;0.0000002677;0.0000002677;0.0000002677
8625;-0.0000005071;-0.0000005041;-0.0000012820;-0.0000004475;-0.0000005071;-0.0000005071
8630;0.0000002677;0.0000002536;-0.0000006263;0.0000002677;0.0000002677;0.0000002677
8635;-0.0000005071;-0.0000005037;-0.0000011032;-0.0000005071;-0.0000005071;-0.0000005071
8640;0.0000002677;0.0000002529;-0.0000005667;0.0000002677;0.0000002677;0.0000002677
8645;-0.0000005071;-0.0000005029;-0.0000014608;-0.0000004475;-0.0000005071;-0.0000005071
8650;0.0000002677;0.0000002521;0.0000000889;0.0000002677;0.0000002677;0.0000002677
8655;-0.0000005071;-0.0000005010;-0.0000015204;-0.0000005071;-0.0000005071;-0.0000005071
8660;0.0000002081;0.0000002503;-0.0000014012;0.0000002677;0.0000002677;0.0000002677
8665;-0.0000005071;-0.0000005017;-0.0000014608;-0.0000005071;-0.0000005071;-0.0000005071
8670;0.0000002081;0.0000002496;0.0000000889;0.0000002081;0.0000002081;0.0000002081
8675;-0.0000005071;-0.0000004994;-0.0000011628;-0.0000005071;-0.0000005071;-0.0000005071
8680;0.0000002677;0.0000002484;-0.0000001495;0.0000002677;0.0000002677;0.0000002677
8685;-0.0000005071;-0.0000004996;-0.0000005667;-0.0000005667;-0.0000005071;-0.0000005071
8690;0.0000002677;0.0000002496;0.0000002081;0.0000002081;0.0000002677;0.0000002677
8695;-0.0000005071;-0.0000004983;-0.0000009840;-0.0000005071;-0.0000005071;-0.0000005071
8700;0.0000002081;0.0000002482;-0.0000002687;0.0000002677;0.0000002677;0.0000002677
8705;-0.0000005071;-0.0000004961;-0.0000013416;-0.0000005071;-0.0000005071;-0.0000005071
8710;0.0000002081;0.0000002494;-0.0000003879;0.0000002081;0.0000002677;0.0000002677
8715;-0.0000005071;-0.0000004942;-0.0000009840;-0.0000005071;-0.0000005071;-0.0000005071
8720;0.0000002677;0.0000002468;-0.0000003283;0.0000002081;0.0000002081;0.0000002081
8725;-0.0000005071;-0.0000004931;-0.0000011628;-0.0000005071;-0.0000005071;-0.0000005071
8730;0.0000002081;0.0000002459;0.0000001485;0.0000002081;0.0000002081;0.0000002081
8735;-0.0000005071;-0.0000004914;-0.0000014012;-0.0000004475;-0.0000005071;-0.0000005071
8740;0.0000002081;0.0000002462;-0.0000004475;0.0000002677;0.0000002677;0.0000002677
8745;-0.0000005071;-0.0000004925;-0.0000011628;-0.0000005071;-0.0000005071;-0.0000005071
8750;0.0000002677;0.0000002455;-0.0000004475;0.0000002677;0.0000002677;0.0000002677
8755;-0.0000005071;-0.0000004901;-0.0000008648;-0.0000004475;-0.0000004475;-0.0000004475
8760;0.0000002677;0.0000002452;0.0000000293;0.0000002677;0.0000002677;0.0000002677
8765;-0.0000004475;-0.0000004889;-0.0000005071;-0.0000005071;-0.0000005071;-0.0000005071
8770;0.0000002677;0.0000002441;0.0000005658;0.0000002677;0.0000002677;0.0000002677
8775;-0.0000004475;-0.0000004891;-0.0000011032;-0.0000004475;-0.0000005071;-0.0000004475
8780;0.0000002081;0.0000002437;-0.0000003879;0.0000002677;0.0000002081;0.0000002081
8785;-0.0000005071;-0.0000004873;-0.0000011628;-0.0000005071;-0.0000005071;-0.0000005071
8790;0.0000002081;0.0000002432;-0.0000005667;0.0000002081;0.0000002677;0.0000002677
8795;-0.0000005071;-0.0000004855;-0.0000009840;-0.0000005071;-0.0000005071;-0.0000005071
8800;0.0000002677;0.0000002431;-0.0000009244;0.0000002081;0.0000002677;0.0000002677
8805;-0.0000005071;-0.0000004852;-0.0000011628;-0.0000004475;-0.0000004475;-0.0000004475
8810;0.0000002677;0.0000002421;-0.0000005667;0.0000002081;0.0000002081;0.0000002081
8815;-0.0000004475;-0.0000004839;-0.0000009840;-0.0000005667;-0.0000004475;-0.0000004475
8820;0.0000002081;0.0000002421;-0.0000008051;0.0000002677;0.0000002677;0.0000002677
8825;-0.0000005071;-0.0000004825;-0.0000011628;-0.0000005071;-0.0000005071;-0.0000005071
8830;0.0000002677;0.0000002423;-0.0000003879;0.0000002677;0.0000002677;0.0000002677
8835;-0.0000005071;-0.0000004835;-0.0000009244;-0.0000005071;-0.0000005071;-0.0000005071
8840;0.0000002677;0.0000002406;-0.0000000899;0.0000003273;0.0000002081;0.0000002081
8845;-0.0000005071;-0.0000004798;-0.0000016396;-0.0000005071;-0.0000005071;-0.0000005071
8850;0.0000002081;0.0000002407;0.0000000293;0.0000002677;0.0000002677;0.0000002677
8855;-0.0000005071;-0.0000004820;-0.0000009244;-0.0000004475;-0.0000005071;-0.0000005071
8860;0.0000002677;0.0000002403;-0.0000007455;0.0000002677;0.0000002081;0.0000002081
8865;-0.0000005071;-0.0000004773;-0.0000009840;-0.0000004475;-0.0000004475;-0.0000004475
8870;0.0000002677;0.0000002377;-0.0000005667;0.0000002677;0.0000002677;0.0000002677
8875;-0.0000005071;-0.0000004771;-0.0000014608;-0.0000004475;-0.0000005071;-0.0000005071
8880;0.0000002677;0.0000002384;-0.0000009840;0.0000002081;0.0000002081;0.0000002081
8885;-0.0000005071;-0.0000004753;-0.0000009840;-0.0000005071;-0.0000004475;-0.0000004475
8890;0.0000002081;0.0000002382;-0.0000011032;0.0000002081;0.0000002081;0.0000002081
8895;-0.0000004475;-0.0000004746;-0.0000010436;-0.0000004475;-0.0000004475;-0.0000004475
8900;0.0000002081;0.0000002372;-0.0000006263;0.0000002081;0.0000002677;0.0000002677
8905;-0.0000004475;-0.0000004736;-0.0000019376;-0.0000005071;-0.0000004475;-0.0000004475
8910;0.0000002081;0.0000002372;-0.0000008648;0.0000002677;0.0000002677;0.0000002677
8915;-0.0000005071;-0.0000004721;-0.0000005071;-0.0000005071;-0.0000004475;-0.0000004475
8920;0.0000002677;0.0000002358;-0.0000004475;0.0000002081;0.0000002081;0.0000002081
8925;-0.0000005071;-0.0000004722;-0.0000012224;-0.0000004475;-0.0000004475;-0.0000004475
8930;0.0000002081;0.0000002352;0.0000001485;0.0000002081;0.0000002677;0.0000002677
8935;-0.0000005071;-0.0000004711;-0.0000015800;-0.0000004475;-0.0000004475;-0.0000004475
8940;0.0000002081;0.0000002343;-0.0000004475;0.0000002677;0.0000002081;0.0000002081
8945;-0.0000005071;-0.0000004698;-0.0000011032;-0.0000004475;-0.0000004475;-0.0000004475
8950;0.0000002081;0.0000002357;-0.0000003879;0.0000002677;0.0000002081;0.0000002081
8955;-0.0000005071;-0.0000004684;-0.0000014012;-0.0000005071;-0.0000004475;-0.0000004475
8960;0.0000002677;0.0000002342;0.0000000889;0.0000002081;0.0000002677;0.0000002677
8965;-0.0000005071;-0.0000004675;-0.0000009244;-0.0000004475;-0.0000004475;-0.0000004475
8970;0.0000002081;0.0000002337;-0.0000009244;0.0000002081;0.0000002081;0.0000002081
8975;-0.0000005071;-0.0000004654;-0.0000012820;-0.0000004475;-0.0000004475;-0.0000004475
8980;0.0000002677;0.0000002327;-0.0000002687;0.0000002081;0.0000002081;0.0000002081
8985;-0.0000005071;-0.0000004643;-0.0000013416;-0.0000005071;-0.0000005071;-0.0000005071
8990;0.0000002081;0.0000002324;-0.0000008051;0.0000002677;0.0000002081;0.0000002081
8995;-0.0000005071;-0.0000004648;-0.0000012224;-0.0000004475;-0.0000004475;-0.0000004475
9000;0.0000002081;0.0000002317;-0.0000003283;0.0000002081;0.0000002081;0.0000002081
9005;-0.0000004475;-0.0000004647;-0.0000012820;-0.0000004475;-0.0000004475;-0.0000004475
9010;0.0000002081;0.0000002325;-0.0000002687;0.0000002677;0.0000002677;0.0000002677
9015;-0.0000005071;-0.0000004649;-0.0000010436;-0.0000004475;-0.0000004475;-0.0000004475
9020;0.0000002081;0.0000002304;-0.0000009840;0.0000002677;0.0000002677;0.0000002677
9025;-0.0000004475;-0.0000004627;-0.0000019972;-0.0000004475;-0.0000004475;-0.0000004475
9030;0.0000002081;0.0000002290;-0.0000000303;0.0000002677;0.0000002677;0.0000002677
9035;-0.0000005071;-0.0000004614;-0.0000005071;-0.0000004475;-0.0000004475;-0.0000004475
9040;0.0000002081;0.0000002283;-0.0000005071;0.0000002081;0.0000002081;0.0000002081
9045;-0.0000003879;-0.0000004592;-0.0000009840;-0.0000004475;-0.0000004475;-0.0000004475
9050;0.0000002081;0.0000002303;-0.0000008648;0.0000002677;0.0000002081;0.0000002081
9055;-0.0000004475;-0.0000004585;-0.0000013416;-0.0000004475;-0.0000004475;-0.0000004475
9060;0.0000002081;0.0000002301;-0.0000005667;0.0000002081;0.0000002081;0.0000002081
9065;-0.0000005071;-0.0000004568;-0.0000009840;-0.0000005071;-0.0000004475;-0.0000004475
9070;0.0000002081;0.0000002283;0.0000006254;0.0000002677;0.0000002677;0.0000002677
9075;-0.0000005071;-0.0000004560;-0.0000022357;-0.0000005071;-0.0000005071;-0.0000005071
9080;0.0000002677;0.0000002276;-0.0000009840;0.0000002081;0.0000002081;0.0000002081
9085;-0.0000005071;-0.0000004555;-0.0000011032;-0.0000003879;-0.0000004475;-0.0000004475
9090;0.0000002081;0.0000002271;-0.0000008648;0.0000002081;0.0000002081;0.0000002081
9095;-0.0000004475;-0.0000004549;-0.0000019376;-0.0000004475;-0.0000004475;-0.0000004475
9100;0.0000002081;0.0000002272;-0.0000008051;0.0000001485;0.0000002677;0.0000002677
9105;-0.0000003879;-0.0000004545;-0.0000021164;-0.0000005071;-0.0000004475;-0.0000004475
9110;0.0000002081;0.0000002261;-0.0000011032;0.0000002677;0.0000002677;0.0000002677
9115;-0.0000004475;-0.0000004513;-0.0000017588;-0.0000004475;-0.0000004475;-0.0000004475
9120;0.0000002677;0.0000002259;-0.0000019972;0.0000002081;0.0000002081;0.0000002081
